0,1
1323.645,-0.6190000000000001
1325.96,-0.6215
1328.275,-0.604
1330.59,-0.573
1335.22,-0.575
1342.165,-0.5943333333333333
1344.48,-0.5790000000000001
1346.795,-0.5790000000000001
1353.74,-0.5676666666666667
1356.055,-0.5635
1363.0,-0.586
1365.315,-0.5215000000000001
1367.63,-0.45
1369.945,-0.43399999999999994
1381.52,-0.478
1383.835,-0.43399999999999994
1386.15,-0.48050000000000004
1388.465,-0.4626666666666667
1390.78,-0.43599999999999994
1393.095,-0.4680000000000001
1395.4099999999999,-0.44999999999999996
1400.04,-0.43399999999999994
1402.355,-0.4205
1404.67,-0.40700000000000003
1406.9850000000001,-0.4365
1409.3,-0.44700000000000006
1411.615,-0.46799999999999997
1413.9299999999998,-0.4730000000000001
1416.245,-0.4720000000000001
1418.56,-0.46599999999999997
1420.875,-0.46599999999999997
1423.19,-0.41700000000000004
1425.505,-0.4465
1430.135,-0.41500000000000004
1434.7649999999999,-0.395
1437.08,-0.4595
1439.395,-0.40900000000000003
1441.71,-0.4063333333333334
1446.3400000000001,-0.4405
1448.655,-0.42799999999999994
1450.97,-0.37450000000000006
1455.6,-0.37
1460.23,-0.42799999999999994
1462.545,-0.369
1464.8600000000001,-0.42499999999999993
1469.49,-0.3895
1471.8049999999998,-0.38449999999999995
1474.12,-0.381
1476.435,-0.349
1478.75,-0.36950000000000005
1481.065,-0.3953333333333335
1483.38,-0.3480000000000001
1485.695,-0.349
1488.01,-0.3900000000000001
1490.3249999999998,-0.369
1492.6399999999999,-0.36100000000000004
1494.955,-0.3647500000000001
1497.27,-0.36025
1501.9,-0.3195
1504.2150000000001,-0.3730000000000001
1508.845,-0.3440000000000001
1513.475,-0.32900000000000007
1515.79,-0.3045
1518.105,-0.32675000000000004
1520.42,-0.31399999999999995
1522.7350000000001,-0.32800000000000007
1525.05,-0.33099999999999996
1534.31,-0.3235
1536.625,-0.3236666666666667
1538.94,-0.28
1541.255,-0.30325
1543.57,-0.28225
1545.885,-0.28350000000000003
1548.1999999999998,-0.30100000000000005
1550.5149999999999,-0.28625
1552.83,-0.30999999999999994
1555.145,-0.28250000000000003
1559.775,-0.27375000000000005
1564.405,-0.281
1566.72,-0.29200000000000004
1569.0349999999999,-0.2602500000000001
1571.35,-0.26466666666666677
1573.665,-0.24833333333333338
1578.295,-0.25025000000000003
1582.925,-0.268
1587.5549999999998,-0.2385
1589.87,-0.23050000000000004
1592.185,-0.19900000000000007
1594.5,-0.245
1599.13,-0.22066666666666665
1603.76,-0.18799999999999994
1606.0749999999998,-0.18600000000000005
1608.3899999999999,-0.22399999999999998
1610.705,-0.21500000000000008
1613.02,-0.17799999999999994
1615.335,-0.1945
1617.65,-0.18824999999999997
1622.28,-0.19999999999999996
1624.595,-0.15300000000000002
1626.9099999999999,-0.19399999999999995
1629.225,-0.14200000000000002
1631.54,-0.18599999999999994
1633.855,-0.18100000000000005
1638.4850000000001,-0.18100000000000005
1640.8,-0.15175000000000005
1645.4299999999998,-0.14175000000000004
1650.06,-0.15399999999999991
1652.375,-0.11850000000000005
1654.69,-0.13833333333333334
1657.005,-0.15150000000000008
1659.32,-0.12425000000000003
1661.635,-0.14050000000000007
1663.9499999999998,-0.11699999999999999
1668.58,-0.08999999999999997
1670.895,-0.08800000000000008
1673.21,-0.12350000000000005
1675.525,-0.10566666666666673
1677.8400000000001,-0.08299999999999996
1682.47,-0.07499999999999996
1687.1,-0.06699999999999995
1689.415,-0.1060000000000001
1691.73,-0.10250000000000004
1694.045,-0.08633333333333337
1696.3600000000001,-0.05666666666666672
1698.675,-0.06840000000000002
1700.99,-0.050000000000000044
1703.3049999999998,-0.0685
1707.935,-0.07125000000000004
1712.565,-0.07300000000000006
1714.88,-0.029999999999999916
1719.51,-0.039999999999999925
1721.8249999999998,-0.020000000000000018
1724.1399999999999,-0.04699999999999993
1726.455,-0.04499999999999993
1728.77,-0.040000000000000036
1731.085,-0.025500000000000023
1733.4,-0.03649999999999998
1735.7150000000001,-0.01924999999999999
1738.03,-0.0005000000000000282
1740.345,-0.001000000000000112
1744.975,-0.0040000000000000036
1749.605,-0.005000000000000032
1751.92,-0.0015000000000000013
1754.2350000000001,0.016000000000000014
1758.865,0.00849999999999998
1763.495,0.03799999999999998
1768.125,0.04299999999999993
1770.44,0.017666666666666647
1772.755,0.035999999999999956
1775.07,0.013000000000000012
1777.385,0.035999999999999976
1779.6999999999998,0.05399999999999994
1782.0149999999999,0.027500000000000024
1784.33,0.04249999999999998
1786.645,0.04966666666666664
1788.96,0.03300000000000003
1793.5900000000001,0.03999999999999998
1795.905,0.07199999999999995
1800.5349999999999,0.08099999999999996
1802.85,0.04899999999999993
1805.165,0.06849999999999995
1807.48,0.07074999999999995
1809.795,0.05599999999999994
1812.1100000000001,0.07499999999999996
1814.425,0.09849999999999998
1816.74,0.08819999999999997
1821.37,0.10599999999999998
1826.0,0.09299999999999997
1830.63,0.09774999999999998
1832.945,0.09199999999999997
1835.26,0.11499999999999999
1839.8899999999999,0.10924999999999999
1842.205,0.09999999999999998
1844.52,0.12133333333333333
1849.15,0.1205
1851.4650000000001,0.10499999999999998
1853.78,0.12625
1856.095,0.10999999999999999
1858.4099999999999,0.1335
1860.725,0.15300000000000002
1863.04,0.129
1867.67,0.15800000000000003
1872.3,0.16549999999999998
1874.615,0.15033333333333332
1876.9299999999998,0.17149999999999993
1881.56,0.17599999999999993
1883.875,0.15000000000000002
1886.19,0.18199999999999994
1888.505,0.16566666666666666
1890.82,0.18899999999999995
1893.135,0.17825
1895.4499999999998,0.18479999999999996
1897.7649999999999,0.1881666666666666
1900.08,0.20149999999999996
1902.395,0.18824999999999995
1904.71,0.20599999999999996
1907.025,0.17999999999999994
1909.3400000000001,0.21099999999999997
1911.655,0.18899999999999995
1913.97,0.21699999999999997
1916.2849999999999,0.20999999999999996
1918.6,0.20999999999999996
1920.915,0.21099999999999997
1923.23,0.21199999999999997
1925.545,0.21599999999999997
1927.86,0.20799999999999996
1930.175,0.22324999999999998
1932.49,0.23166666666666666
1934.805,0.23299999999999998
1939.435,0.23274999999999998
1941.75,0.22399999999999998
1944.065,0.23975
1946.3799999999999,0.22799999999999998
1948.695,0.24675
1953.325,0.253
1955.6399999999999,0.24
1957.955,0.26266666666666666
1962.585,0.2425
1964.8999999999999,0.26475000000000004
1967.215,0.28400000000000003
1969.53,0.269
1971.845,0.28200000000000003
1974.16,0.2675
1976.475,0.29300000000000004
1981.105,0.29033333333333333
1983.42,0.274
1985.735,0.30549999999999994
1988.05,0.281
1990.365,0.31299999999999994
1992.68,0.28700000000000003
1994.995,0.31899999999999995
1997.31,0.29100000000000004
